Date,Open,High,Low,Close,Vol.
2019-09-12,10162.4,10447.9,10051,10415.1,413.22K
2019-09-13,10415.2,10441.4,10174.1,10342.1,365.52K
2019-09-14,10342.2,10421.4,10253.7,10337.3,326.44K
2019-09-15,10337.3,10360.4,10272,10311.5,255.79K
2019-09-16,10311.3,10360.5,10108.5,10255.5,372.53K
2019-09-17,10254.6,10273.6,10153.5,10195.7,321.64K
2019-09-18,10195.7,10257.5,10119.3,10164.7,318.82K
2019-09-19,10164.6,10297.6,9707.6,10250.5,542.25K
2019-09-20,10251.5,10279.5,10088.6,10172.7,362.07K
2019-09-21,10172.8,10177.9,9939.8,9993,326.17K
2019-09-22,9993,10075,9870.9,10031.6,337.06K
2019-09-23,10031.3,10048.8,9656.3,9702.2,431.10K
2019-09-24,9702.7,9793.8,8069.4,8513.9,933.16K
2019-09-25,8512.3,8729.8,8245.1,8432.4,696.11K
2019-09-26,8432.5,8463.1,7773.6,8063.8,731.03K
2019-09-27,8063.8,8257.4,7882.1,8184.9,561.40K
2019-09-28,8184.5,8297.2,8031.1,8208.5,457.79K
2019-09-29,8208,8226.8,7922.1,8049.1,418.48K
2019-09-30,8048.9,8318.5,7749,8284.3,600.26K
2019-10-01,8285,8486.2,8187.9,8302.7,533.95K
2019-10-02,8302.7,8374,8167.7,8364.1,405.86K
2019-10-03,8363.6,8391.7,8090.1,8226.9,460.97K
2019-10-04,8227.6,8233.6,8041.4,8148.1,416.92K
2019-10-05,8148,8185.1,8030.6,8127.3,360.92K
2019-10-06,8127.3,8145.5,7834.9,7881.9,448.80K
2019-10-07,7882.6,8293.5,7797,8198.6,604.74K
2019-10-08,8198.5,8323.1,8118.1,8182.9,469.04K
2019-10-09,8180.1,8655.9,8122.7,8566.7,636.43K
2019-10-10,8566.8,8638.5,8438.7,8562.3,511.46K
2019-10-11,8562.2,8751.1,8249.7,8267.8,667.86K
2019-10-12,8267.6,8394.8,8260.9,8304.4,424.02K
2019-10-13,8304.3,8450.2,8190.6,8281.5,419.87K
2019-10-14,8281.3,8374.3,8222.2,8353.3,505.02K
2019-10-15,8353.4,8400.2,8139.5,8167.2,469.73K
2019-10-16,8167.1,8185.9,7929.8,8000.4,538.92K
2019-10-17,8000.4,8118.2,7944.4,8073.3,444.95K
2019-10-18,8073.3,8116.4,7842,7948.5,505.79K
2019-10-19,7948.3,8060.2,7892.4,7957.3,428.83K
2019-10-20,7957.4,8288.5,7889.6,8223.4,513.91K
2019-10-21,8224.1,8315.3,8155.7,8208.2,489.40K
2019-10-22,8207.4,8289.1,8017.7,8031.4,570.39K
2019-10-23,8031,8055,7329.2,7477,892.08K
2019-10-24,7476.8,7501.5,7366.3,7422.7,586.49K
2019-10-25,7422.8,8697.7,7404.9,8658.3,1.18M
2019-10-26,8658.4,10540,8061.8,9230.6,1.78M
2019-10-27,9230.6,9773.2,9081,9529.6,1.16M
2019-10-28,9530.1,9866.9,9202.5,9207.2,1.04M
2019-10-29,9206.5,9531.3,9125.3,9411.3,918.48K
2019-10-30,9411.3,9411.3,9018.4,9157.9,789.73K
2019-10-31,9157.9,9378.9,8959.6,9152.6,798.93K
2019-11-01,9153.1,9270.4,9057.2,9230.1,689.65K
2019-11-02,9230.3,9356.7,9201.2,9300.6,570.74K
2019-11-03,9300.5,9359.1,9095,9198.3,536.56K
2019-11-04,9198.7,9500.4,9134.1,9396.4,681.01K
2019-11-05,9396.1,9452.7,9193.9,9310.8,653.42K
2019-11-06,9311.2,9424.6,9262.7,9338.9,578.03K
2019-11-07,9339.2,9367,9130,9223.5,603.54K
2019-11-08,9223.6,9254.8,8722.4,8778.2,791.79K
2019-11-09,8778.1,8877.5,8746.9,8804.5,512.02K
2019-11-10,8804.7,9092.9,8763.5,9036.8,581.57K
2019-11-11,9036.9,9066.4,8649.4,8736.9,601.16K
2019-11-12,8737.4,8841.2,8615.7,8812.6,575.16K
2019-11-13,8813.2,8829.7,8721.1,8783.1,454.33K
2019-11-14,8782.9,8799.8,8615.8,8661.2,515.43K
2019-11-15,8660.8,8761.8,8437.1,8476.3,653.71K
2019-11-16,8476.2,8532.8,8450.7,8497.3,471.16K
2019-11-17,8497.4,8631.7,8413,8509.8,531.22K
2019-11-18,8510.3,8516.3,8110.4,8208.4,692.60K
2019-11-19,8207.7,8245.6,8032.8,8145.7,654.27K
2019-11-20,8145.7,8223,8074.2,8099.3,607.27K
2019-11-21,8099.4,8129.6,7519.7,7627.9,891.50K
2019-11-22,7627.9,7700.9,6818.5,7272.5,1.41M
2019-11-23,7271.6,7342.5,7093.7,7324.1,783.18K
2019-11-24,7325,7344.1,6894.9,6924.7,904.50K
2019-11-25,6924.7,7352.8,6534.8,7115.6,1.29M
2019-11-26,7115.5,7329.5,7045.1,7162.8,844.27K
2019-11-27,7162.8,7636.9,6875.4,7510.6,996.49K
2019-11-28,7510.6,7639.5,7380.6,7426.7,737.58K
2019-11-29,7426.6,7825.3,7412.3,7742.7,766.71K
2019-11-30,7742.7,7787.7,7472.7,7546.6,650.60K
2019-12-01,7546.5,7546.5,7244.4,7396.4,777.00K
2019-12-02,7395.9,7433.8,7173.6,7298.2,687.78K
2019-12-03,7298.1,7389.4,7227.1,7291.8,548.77K
2019-12-04,7291.9,7702.2,7113.6,7204.4,971.75K
2019-12-05,7204.6,7476.3,7184,7399.2,780.78K
2019-12-06,7399.2,7552.1,7329.8,7530.8,706.10K
2019-12-07,7530.4,7595.7,7489.6,7510.9,557.14K
2019-12-08,7510.8,7576.4,7416.7,7524.4,499.04K
2019-12-09,7524.8,7626,7321.6,7355.8,648.66K
2019-12-10,7356.2,7400.3,7192.1,7235.7,609.50K
2019-12-11,7235.8,7284.4,7168.8,7208,518.40K
2019-12-12,7208,7272.4,7124.6,7208,611.80K
2019-12-13,7208.4,7288,7200.3,7255.2,503.49K
2019-12-14,7255.2,7267.4,7043.3,7080.8,524.56K
2019-12-15,7080.8,7175.8,7033.8,7128.5,492.58K
2019-12-16,7128.5,7153.1,6864.6,6903.5,689.56K
2019-12-17,6903.5,6943.5,6575,6613.3,894.55K
2019-12-18,6613.5,7387.7,6462.2,7276,1.14M
2019-12-19,7276.4,7354,7039.3,7165.5,778.72K
2019-12-20,7165.5,7218.4,7107.7,7196.4,627.04K
2019-12-21,7196.4,7197.6,7129.6,7156.2,468.74K
2019-12-22,7156.3,7501.1,7142,7495.8,677.94K
2019-12-23,7496.2,7684,7276.2,7322.8,952.16K
2019-12-24,7322.4,7433.2,7185.7,7268.3,785.54K
2019-12-25,7268.3,7542.4,7150.9,7224.8,625.41K
2019-12-26,7225,7414.3,7177.3,7210.9,795.09K
2019-12-27,7210.8,7293.8,7128.5,7261.7,718.07K
2019-12-28,7261.9,7375.9,7256.5,7321.5,610.96K
2019-12-29,7321.6,7518.9,7303,7397.5,611.69K
2019-12-30,7397.5,7420.9,7244.1,7261.8,606.11K
2019-12-31,7261.5,7331,7167.4,7196.4,586.60K
2020-01-01,7196.4,7259.4,7180,7199.8,420.28K
2020-01-02,7199.7,7209.6,6901.4,6967,632.78K
2020-01-03,6967.1,7402.9,6884.1,7343.1,936.29K
2020-01-04,7345.1,7433.1,7291.4,7376.8,523.91K
2020-01-05,7376.8,7501,7345.6,7372.5,628.14K
2020-01-06,7372.6,7783.1,7366.7,7759.1,786.75K
2020-01-07,7759.1,8182,7754.1,8155.7,1.01M
2020-01-08,8154.2,8436.4,7900.8,8059.6,1.19M
2020-01-09,8060,8065.9,7779.2,7842.4,786.50K
2020-01-10,7842.5,8187.4,7697.7,8187.1,1.05M
2020-01-11,8187.8,8262.9,8008.4,8024.1,776.75K
2020-01-12,8023.3,8189.9,7973.1,8187.6,595.22K
2020-01-13,8188.3,8196.7,8068.4,8111.4,610.66K
2020-01-14,8111.2,8898.7,8111.2,8829.2,1.48M
2020-01-15,8827.9,8904,8615.5,8818.3,1.17M
2020-01-16,8818.1,8850,8605.8,8726.9,748.32K
2020-01-17,8726.7,9005.1,8675.9,8913.1,794.11K
2020-01-18,8913,8982.3,8814.6,8916.3,627.74K
2020-01-19,8916.3,9183.7,8552.8,8706.2,975.01K
2020-01-20,8705.7,8740.1,8539.2,8641.9,599.06K
2020-01-21,8642,8770.3,8524,8732.6,540.20K
2020-01-22,8733,8805.4,8610.8,8678.5,509.06K
2020-01-23,8678.5,8687.3,8309.6,8405.1,722.67K
2020-01-24,8404.9,8522,8242.6,8439.9,617.02K
2020-01-25,8439.9,8447.6,8277.2,8341.6,444.00K
2020-01-26,8341.6,8607.8,8304.9,8607.8,468.34K
2020-01-27,8608.1,8983.1,8585.6,8866.6,706.45K
2020-01-28,8866.6,9389.5,8866.6,9377.3,954.20K
2020-01-29,9377.3,9428.7,9250.9,9298.9,749.88K
2020-01-30,9299.1,9569,9209.2,9507.3,765.21K
2020-01-31,9508.3,9525,9222.3,9349.1,633.37K
2020-02-01,9349.3,9458.8,9301.5,9381.6,458.42K
2020-02-02,9381.5,9465.4,9183.1,9334.9,683.37K
2020-02-03,9334.6,9582.8,9243.1,9296.6,701.39K
2020-02-04,9296.5,9347.5,9193.9,9193.9,651.68K
2020-02-05,9194.1,9726.8,9179.9,9611.8,771.46K
2020-02-06,9611.8,9854.9,9536.1,9772,778.67K
2020-02-07,9771.9,9872.5,9738.7,9818.6,608.96K
2020-02-08,9817.3,9931.2,9673.2,9895.5,551.31K
2020-02-09,9895.4,10157.1,9882.7,10151.5,617.35K
2020-02-10,10151.5,10181.7,9774.8,9854.1,781.22K
2020-02-11,9854,10314.1,9725.1,10229.5,791.28K
2020-02-12,10229.3,10435.6,10229.3,10317.7,803.25K
2020-02-13,10321.9,10482.6,10116.9,10235.1,940.30K
2020-02-14,10235.5,10372.4,10125.2,10333,732.51K
2020-02-15,10336,10369.8,9831.7,9907.7,808.81K
2020-02-16,9907.4,10056.4,9654.9,9932.3,808.91K
2020-02-17,9931.7,9951.5,9468.9,9701.4,961.88K
2020-02-18,9701.5,10230.1,9601.6,10158.4,945.91K
2020-02-19,10158.6,10230.9,9424.3,9609.4,905.95K
2020-02-20,9611.9,9681.4,9448.9,9602.4,870.80K
2020-02-21,9602.2,9747.1,9574.5,9684.5,716.61K
2020-02-22,9684.5,9706.5,9569.8,9655.7,589.88K
2020-02-23,9655.6,9965.6,9653.4,9942.7,775.88K
2020-02-24,9943.2,9981,9507,9662.7,980.00K
2020-02-25,9662.6,9672.3,9269.8,9317.2,937.97K
2020-02-26,9317.1,9368.1,8672,8800.3,1.32M
2020-02-27,8800.1,8968.3,8538.5,8818.6,1.13M
2020-02-28,8820.1,8898.7,8451.9,8697.5,1.08M
2020-02-29,8697.1,8793.7,8539.8,8543.7,683.44K
2020-03-01,8543.8,8737.2,8437.2,8540,784.05K
2020-03-02,8537.5,8961.8,8503.1,8904.8,1.02M
2020-03-03,8906.1,8911.7,8669.3,8761.4,1.01M
2020-03-04,8761.3,8840.3,8679.7,8757.9,759.69K
2020-03-05,8757.9,9147.3,8751.5,9060.3,950.76K
2020-03-06,9060.6,9165.2,9004.9,9134.8,1.04M
2020-03-07,9134.2,9180.8,8848.7,8887.8,750.65K
2020-03-08,8887.8,8888,8015.3,8034.1,1.11M
2020-03-09,8035.8,8158.8,7648.7,7933,1.54M
2020-03-10,7933,8145.5,7740.2,7891.2,1.20M
2020-03-11,7892.1,7976.5,7606,7935.1,1.10M
2020-03-12,7935.2,7963.1,4546.6,4826,3.22M
2020-03-13,4815.2,5934.3,3869.5,5584.3,4.17M
2020-03-14,5589.4,5634.9,5072.2,5182.7,1.69M
2020-03-15,5182.9,5863.3,5120.6,5366.3,1.61M
2020-03-16,5366.4,5369.3,4477.7,5030,2.55M
2020-03-17,5030.2,5432.8,4946.5,5261.1,1.89M
2020-03-18,5260.7,5373.1,5020.9,5361.4,1.80M
2020-03-19,5359.2,6379.5,5256,6172,2.18M
2020-03-20,6171.6,6858.1,5748.2,6205.3,2.22M
2020-03-21,6205.6,6438.3,5887,6186.2,1.64M
2020-03-22,6186.9,6394.4,5771.2,5822.1,1.48M
2020-03-23,5822,6564.7,5710.8,6468.9,1.88M
2020-03-24,6468.8,6814.2,6380.8,6744.6,1.73M
2020-03-25,6744.8,6930.2,6474.6,6678.9,1.52M
2020-03-26,6677.9,6772.9,6541.7,6725.1,1.18M
2020-03-27,6725.5,6813.7,6322.3,6373.4,1.16M
2020-03-28,6373.4,6374.3,6046.5,6233.7,1.26M
2020-03-29,6233.2,6258.8,5889.3,5890.4,916.17K
2020-03-30,5890.4,6576.5,5872.5,6391,1.43M
2020-03-31,6391.1,6513.1,6346.3,6412.5,1.05M
2020-04-01,6412.4,6661.3,6157.4,6638.5,1.40M
2020-04-02,6638.8,7182.7,6567.9,6800.5,1.74M
2020-04-03,6799.9,7026.3,6623.6,6735.9,1.35M
2020-04-04,6735.9,6958.6,6679.1,6857.4,1.05M
2020-04-05,6857.5,6889.4,6686,6772.7,842.33K
2020-04-06,6772.8,7335,6770.1,7332.3,1.53M
2020-04-07,7332.3,7440.3,7101.7,7185.2,1.32M
2020-04-08,7185.6,7396.1,7153.1,7361.2,983.94K
2020-04-09,7361.1,7361.1,7140.3,7289,963.55K
2020-04-10,7289,7294.4,6756.1,6863.1,1.37M
2020-04-11,6862.7,6931.4,6765.1,6867.8,845.58K
2020-04-12,6867.9,7158.8,6785.1,6917.6,1.10M
2020-04-13,6918.1,6920.3,6618.5,6841.3,1.25M
2020-04-14,6841.8,6970.8,6768.6,6850.9,999.53K
2020-04-15,6851.3,6929.5,6615.9,6629.1,1.00M
2020-04-16,6629.1,7159.7,6520.5,7085.6,1.54M
2020-04-17,7085.5,7142.8,7005.8,7035.8,810.10K
2020-04-18,7035.9,7259.4,7031.5,7230.8,796.45K
2020-04-19,7230.9,7238,7079.1,7122.9,5.93M
2020-04-20,7122.9,7207.5,6771.2,6833.5,1.26M
2020-04-21,6833.4,6919.3,6774.3,6842.5,892.57K
2020-04-22,6842.5,7137.4,6821.8,7112.9,914.18K
2020-04-23,7112.8,7655.4,7036.5,7488.5,1.34M
2020-04-24,7491.3,7583.5,7423.5,7503.8,951.95K
2020-04-25,7503.9,7684.6,7451,7540.4,861.93K
2020-04-26,7540.4,7679.4,7520.5,7678.9,921.59K
2020-04-27,7679.4,7768.5,7637.7,7766,980.50K
2020-04-28,7766,7770.1,7655.3,7746.9,808.09K
2020-04-29,7746.7,8918.5,7729.7,8770.9,1.83M
2020-04-30,8770.6,9437.5,8425.5,8629,2.04M
2020-05-01,8628.6,9040.3,8621,8821.6,1.11M
2020-05-02,8821.6,8986.2,8771.3,8966.3,890.34K
2020-05-03,8966.2,9169.9,8742.2,8885.5,1.15M
2020-05-04,8885.5,8945.5,8553.2,8874.7,1.12M
2020-05-05,8874.2,9078.7,8800.4,9001,1.05M
2020-05-06,9000.6,9373.7,8923.6,9151.4,1.62M
2020-05-07,9152.7,10033,9064.8,9979.8,1.91M
2020-05-08,9980.1,10018.2,9731.4,9806.2,1.42M
2020-05-09,9806,9910.5,9533.6,9554.6,1.49M
2020-05-10,9553.9,9569.4,8259.3,8738.8,2.47M
2020-05-11,8737.6,9129.6,8235.6,8579.8,2.29M
2020-05-12,8569.8,8964.5,8542.8,8813.8,1.35M
2020-05-13,8813.9,9384.6,8799.1,9298.7,1.50M
2020-05-14,9298.7,9887.5,9265.8,9778.4,1.77M
2020-05-15,9778.6,9819.6,9223.2,9318,1.56M
2020-05-16,9318.1,9579,9233,9379.5,1.10M
2020-05-17,9376.6,9866,9327.8,9677.7,1.18M
2020-05-18,9678.4,9930.2,9524.4,9730.7,1.18M
2020-05-19,9730.8,9883.9,9498.7,9773.3,1.16M
2020-05-20,9773,9829.3,9368.4,9512.3,1.15M
2020-05-21,9511.6,9567.1,8833.6,9059,1.41M
2020-05-22,9058.2,9253.5,8952.1,9169.7,914.59K
2020-05-23,9169.8,9303.2,9098.9,9177,812.56K
2020-05-24,9177.9,9292,8724.1,8728.2,1.11M
2020-05-25,8728,8959.5,8666.1,8898.2,941.89K
2020-05-26,8897.7,8994.6,8713.9,8842.5,784.92K
2020-05-27,8842.3,9210.9,8818.6,9199.1,810.89K
2020-05-28,9199.8,9610.8,9119.2,9572.2,948.86K
2020-05-29,9573.4,9596.5,9358.1,9424.8,814.33K
2020-05-30,9424.8,9729.9,9352.7,9692.5,720.62K
2020-05-31,9692.9,9695.6,9406.2,9454.8,645.27K
2020-06-01,9454.5,10301.8,9429.7,10189.3,796.68K
2020-06-02,10190.7,10207.3,9347.3,9527.6,1.06M
2020-06-03,9527,9667.2,9421.7,9667.2,558.12K
2020-06-04,9667.2,9864.4,9490.9,9794.4,593.66K
2020-06-05,9794,9846.1,9628.7,9631.2,527.05K
2020-06-06,9630.8,9733.1,9549.5,9669.6,370.85K
2020-06-07,9669.6,9791.8,9417.4,9742.6,549.20K
2020-06-08,9743.4,9788.2,9662.3,9777.9,431.04K
2020-06-09,9777.7,9857.2,9616.6,9768.8,479.55K
2020-06-10,9768.8,9970.9,9710.7,9878.8,533.55K
2020-06-11,9878.9,9945.2,9139.1,9283.2,919.30K
2020-06-12,9283.7,9547.5,9249.4,9466.6,529.28K
2020-06-13,9466.5,9484.9,9369.9,9471.3,364.97K
2020-06-14,9470.7,9474.7,9264.4,9345.3,311.27K
2020-06-15,9345.5,9489.7,8925.6,9425.4,750.90K
2020-06-16,9425.6,9577.1,9379.3,9523.5,545.47K
2020-06-17,9523.6,9543.6,9258.2,9464.6,446.45K
2020-06-18,9464.6,9480.4,9289.3,9388.1,391.67K
2020-06-19,9390.3,9424,9249.6,9314,478.49K
2020-06-20,9314,9394.5,9199.8,9358.8,383.44K
2020-06-21,9358.8,9411.2,9288.5,9296.4,335.99K
2020-06-22,9296.5,9751.9,9285.8,9683.7,523.32K
2020-06-23,9683.9,9715.6,9581.8,9624.6,375.49K
2020-06-24,9624.6,9667.4,9223,9302,515.78K
2020-06-25,9300.8,9327.3,9022.6,9247.5,524.45K
2020-06-26,9247.5,9296.5,9060.1,9160,489.84K
2020-06-27,9160.5,9190.5,8865.3,9008.3,441.93K
2020-06-28,9008.4,9185.5,8950.2,9124,329.01K
2020-06-29,9122.8,9229.1,9033.6,9185.4,401.12K
2020-06-30,9186,9199.8,9075.3,9135.4,381.73K
2020-07-01,9135.9,9289,9101.1,9229.9,366.78K
2020-07-02,9229.9,9259.7,8962.1,9085.1,483.10K
2020-07-03,9085,9120.4,9050.9,9067.1,333.88K
2020-07-04,9067.1,9182.3,9049.6,9134.4,261.25K
2020-07-05,9134.3,9149.6,8932.1,9081,314.10K
2020-07-06,9080.4,9363,9063.2,9339,510.27K
2020-07-07,9338.8,9371.2,9209.3,9256,420.55K
2020-07-08,9256.3,9458.3,9233.1,9429.9,509.94K
2020-07-09,9430.1,9434.5,9176,9235.7,444.27K
2020-07-10,9239,9309.8,9131.9,9285.1,418.47K
2020-07-11,9285.8,9295.5,9184.2,9233.3,353.92K
2020-07-12,9234.2,9337.8,9170.4,9300.8,366.88K
2020-07-13,9300.5,9329.6,9207.6,9243.6,456.87K
2020-07-14,9243.1,9274.8,9135.7,9253.4,453.83K
2020-07-15,9253.6,9270.2,9168.7,9198.7,429.84K
2020-07-16,9198.7,9224.2,9052,9135.3,429.04K
2020-07-17,9135.4,9181.9,9091.5,9155.8,310.92K
2020-07-18,9155.8,9198.8,9126.7,9170.2,276.40K
2020-07-19,9170.1,9224.8,9106.4,9208,265.25K
2020-07-20,9208.1,9218.4,9139.9,9162.4,312.98K
2020-07-21,9162.3,9426.9,9155.1,9387.3,458.99K
2020-07-22,9387.4,9523.1,9296,9513.7,386.00K
2020-07-23,9513.6,9646.5,9451.1,9599.6,425.66K
2020-07-24,9599.2,9626.2,9480.5,9546.4,359.16K
2020-07-25,9546.7,9729.3,9536.2,9704.1,306.29K
2020-07-26,9690,10086.6,9645.9,9932.5,415.07K
2020-07-27,9932.7,11367,9894.6,11022.8,908.99K
2020-07-28,10961.1,11046.1,10873.6,10908.5,658.37K
2020-07-29,10908.4,11336.5,10771.8,11105.9,576.83K
2020-07-30,11105.8,11164.4,10861.6,11096.2,501.14K
2020-07-31,11096.5,11434.8,10964.6,11333.4,530.95K
2020-08-01,11333.2,11847.7,11226.1,11803.1,611.47K
2020-08-02,11802.6,12061.1,10730.7,11066.8,647.95K
2020-08-03,11066.9,11461.1,10981.6,11224.4,470.24K
2020-08-04,11223.8,11407.8,11043,11184.7,485.79K
2020-08-05,11184.8,11771.5,11114.5,11735.1,570.83K
2020-08-06,11735,11898.4,11563,11757.1,554.85K
2020-08-07,11757.1,11901.8,11352.4,11592,517.00K
2020-08-08,11591.6,11805.5,11533.5,11764.3,317.06K
2020-08-09,11764.4,11792.8,11527.5,11681.2,303.00K
2020-08-10,11681.1,12041.1,11546.9,11889.2,564.11K
2020-08-11,11889.2,11931.8,11146.7,11390.4,615.90K
2020-08-12,11390.4,11605.4,11190.6,11557.2,549.59K
2020-08-13,11557.2,11772.9,11298.4,11770.9,545.67K
2020-08-14,11771.1,11835.5,11651.5,11750.8,435.44K
2020-08-15,11751.1,11964,11711.5,11845.3,499.10K
2020-08-16,11845.5,11922.5,11688.9,11899,410.81K
2020-08-17,11898.8,12444.1,11764,12282.6,628.41K
2020-08-18,12283,12381.4,11842,11947.6,606.79K
2020-08-19,11944.4,12013.2,11602.6,11750.2,550.26K
2020-08-20,11751,11881,11672.7,11856.9,430.93K
2020-08-21,11856.9,11877.4,11495.6,11529.2,506.38K
2020-08-22,11529.2,11677,11382.1,11661.3,433.98K
2020-08-23,11661.1,11705.4,11520.8,11641.6,377.33K
2020-08-24,11641.6,11824.6,11587.1,11753.5,429.13K
2020-08-25,11752.9,11766.9,11131,11324.8,594.07K
2020-08-26,11324.9,11533.6,11254.6,11462.3,513.06K
2020-08-27,11462.3,11580.3,11135.3,11327.4,560.59K
2020-08-28,11327.5,11539,11281.9,11527.4,464.94K
2020-08-29,11527.8,11576.8,11433.5,11468.1,389.85K
2020-08-30,11468.1,11704.2,11462.6,11702,409.36K
2020-08-31,11701.1,11760.2,11563.8,11644.2,496.14K
2020-09-01,11644.2,12045.9,11544.6,11914.9,580.69K
2020-09-02,11914.4,11947.5,11244.9,11413.3,20.26M
2020-09-03,11413.2,11442.7,10009.5,10168.8,9.65M
2020-09-04,10168.7,10614.2,9960.3,10472.5,12.50M
2020-09-05,10472.3,10558.7,9897.8,10092.2,14.72M
2020-09-06,10092.2,10337.7,10004.7,10296.4,12.12M
2020-09-07,10296.4,10400.9,9887,10376.9,12.40M
2020-09-08,10376.9,10434.4,9877.1,10126.6,113.90K
2020-09-09,10126.8,10343.3,9984.6,10224.6,71.37K
2020-09-10,10224.3,10480.3,10219.2,10339.7,88.01K
2020-09-11,10339.8,10398.8,10212.6,10390.2,62.28K
2020-09-12,10390.2,10476.8,10275.9,10441.9,48.49K
2020-09-13,10441.7,10579.6,10219.4,10326,66.12K
2020-09-14,10332.7,10744.3,10264.5,10675.3,96.64K
2020-09-15,10675.2,10931.8,10627.8,10785.3,91.70K
2020-09-16,10785.2,11093.3,10669.2,10949.5,94.94K
2020-09-17,10950.1,11039.3,10755.2,10941.3,77.22K
2020-09-18,10941.3,11029.7,10818.7,10933,63.48K
2020-09-19,10933,11177.1,10890.7,11081.8,51.63K
2020-09-20,11081.6,11081.6,10772.7,10921.5,53.39K
2020-09-21,10919.9,10987.2,10328.5,10416.8,109.85K
2020-09-22,10419.4,10570.7,10361.7,10531.5,63.52K
2020-09-23,10531.5,10535.4,10146.6,10237.3,74.95K
2020-09-24,10238.1,10787.8,10201,10739.4,82.95K
2020-09-25,10739.9,10756,10558.9,10688.8,71.43K
2020-09-26,10688.9,10793.3,10650.2,10727.9,37.85K
2020-09-27,10727.9,10799.2,10602.7,10776.2,40.92K
2020-09-28,10776.4,10946.6,10685.2,10693.2,72.29K
2020-09-29,10694.3,10858.4,10642.4,10840.9,59.64K
2020-09-30,10843.4,10847.7,10667.6,10776.1,55.55K
2020-10-01,10776.6,10913.7,10462.7,10620.5,95.33K
2020-10-02,10619.6,10662.9,10387.6,10572.3,77.94K
2020-10-03,10572.2,10597.8,10501.2,10544.2,29.10K
2020-10-04,10544.4,10693.3,10520.8,10672.9,31.40K
2020-10-05,10672.5,10789.6,10623.4,10789.5,48.86K
2020-10-06,10790.2,10800.3,10530.8,10602.6,69.07K
2020-10-07,10601,10680.1,10553.3,10670.9,49.27K
2020-10-08,10670.7,10948.6,10549.6,10924.1,79.78K
2020-10-09,10923.5,11103,10836.9,11054.2,70.95K
2020-10-10,11053.5,11475,11053.1,11298.4,65.81K
2020-10-11,11295.6,11439.4,11277.6,11371,41.06K
2020-10-12,11370.8,11715.9,11227.4,11533.9,84.02K
2020-10-13,11533.5,11558,11315.9,11423.8,64.67K
2020-10-14,11424.4,11541,11293.5,11420.4,59.12K
2020-10-15,11421.4,11590.9,11276.7,11503,70.84K
2020-10-16,11503.2,11542.2,11224.6,11322,71.42K
2020-10-17,11321.8,11402.7,11274.4,11362.1,29.86K
2020-10-18,11362.1,11506.9,11349.8,11506.9,31.51K
2020-10-19,11507.1,11823.3,11413.9,11753.4,73.04K
2020-10-20,11753.9,12029.4,11685.7,11913.5,94.59K
2020-10-21,11913.6,13213.5,11894.6,12808.7,197.72K
2020-10-22,12805.5,13183.9,12698.2,12974.6,113.31K
2020-10-23,12972.7,13025.5,12738.9,12934.1,73.94K
2020-10-24,12933.6,13161.5,12876.4,13117.2,51.20K
2020-10-25,13117,13345.3,12900.4,13032.2,59.73K
2020-10-26,13033,13229.7,12792.4,13061.6,89.47K
2020-10-27,13061.5,13782.3,13050.3,13657.8,128.64K
2020-10-28,13658.3,13851.7,12907.6,13278.9,144.18K
2020-10-29,13278.3,13640,12982.9,13457.2,111.23K
2020-10-30,13457,13667.9,13134.5,13559.9,108.77K
2020-10-31,13560.2,14065.4,13441.7,13797.3,102.75K
2020-11-01,13795.5,13889.5,13628.7,13759.4,51.71K
2020-11-02,13759.7,13828.4,13214.2,13561.4,97.76K
2020-11-03,13560.5,14054,13294.6,14019.9,108.17K
2020-11-04,14023,14238.8,13544.4,14145.6,140.80K
2020-11-05,14145.6,15739.9,14099.7,15587.1,227.49K
2020-11-06,15593.9,15955.2,15223.5,15577.9,186.13K
2020-11-07,15578.2,15754.4,14385.1,14828.4,160.73K
2020-11-08,14826.6,15648.3,14720.7,15483.7,94.99K
2020-11-09,15483.3,15819.6,14816.9,15327.2,165.04K
2020-11-10,15328,15465.3,15096.5,15303.6,93.36K
2020-11-11,15303.1,15953.9,15281,15695.8,119.07K
2020-11-12,15695.8,16342.7,15483.5,16294.7,165.54K
2020-11-13,16293,16474.1,15973.4,16324.2,113.75K
2020-11-14,16323.1,16328.2,15717.7,16071,83.64K
2020-11-15,16074.7,16158.1,15782.3,15953,58.43K
2020-11-16,15954.1,16880.7,15870.7,16715.8,118.09K
2020-11-17,16715.8,17845.4,16562,17662.3,175.87K
2020-11-18,17662.3,18466.1,17258.9,17774.6,233.43K
2020-11-19,17775.1,18166,17380.1,17803.5,135.94K
2020-11-20,17805.5,18811,17758.4,18675.2,134.42K
2020-11-21,18673.8,18966,18397.5,18687.2,108.91K
2020-11-22,18689.3,18751.5,17644.6,18412.9,121.76K
2020-11-23,18428.1,18756.8,18016,18379.6,127.35K
2020-11-24,18394.6,19416.6,18074.8,19152.6,180.79K
2020-11-25,19151.5,19486.7,18527.7,18723,146.12K
2020-11-26,18721.9,18894.9,16235.2,17162,312.07K
2020-11-27,17160.9,17450.3,16481.6,17127.1,138.80K
2020-11-28,17142.6,17874.4,16874.4,17730.7,95.20K
2020-11-29,17729.7,18336.3,17530.4,18185.5,79.12K
2020-11-30,18186,19831.2,18186,19698.1,185.59K
2020-12-01,19697.8,19897.4,18257,18770.7,208.72K
